-160.000000 100.000000 410.000000, -434.000000 490.000000 -284.000000, -305.000000 490.000000 -105.000000, -398.000000 585.000000 -202.000000, -642.000000 133.000000 150.000000, 494.000000 91.000000 -336.000000, -319.000000 289.000000 665.000000, 581.000000 88.000000 -491.000000, 454.000000 197.000000 -296.000000, -246.000000 474.000000 -276.000000, -210.000000 150.000000 603.000000, -300.000000 228.000000 626.000000, -388.000000 129.000000 116.000000, -496.000000 125.000000 -81.000000, 341.000000 156.000000 -244.000000, 470.000000 110.000000 -431.000000, -77.000000 296.000000 523.000000, -584.000000 84.000000 -5.000000, 493.000000 32.000000 -270.000000, -82.000000 175.000000 461.000000, 580.000000 116.000000 -450.000000, -268.000000 377.000000 -246.000000, 543.000000 251.000000 -291.000000, 392.000000 36.000000 -235.000000, -641.000000 106.000000 141.000000, -335.000000 608.000000 -257.000000, 329.000000 253.000000 -327.000000, -331.000000 454.000000 -91.000000, -406.000000 -41.000000 2.000000, -297.000000 50.000000 414.000000, 510.000000 176.000000 -411.000000, -314.000000 510.000000 -137.000000, -472.000000 34.000000 -14.000000, -179.000000 607.000000 -277.000000, -129.000000 280.000000 486.000000, -406.000000 12.000000 -72.000000, -276.000000 543.000000 -332.000000, -462.000000 85.000000 40.000000, -310.000000 638.000000 -258.000000, 562.000000 34.000000 -439.000000, -210.000000 508.000000 -123.000000, -189.000000 136.000000 571.000000, -432.000000 96.000000 123.000000, 600.000000 102.000000 -306.000000, -273.000000 569.000000 -258.000000, 487.000000 277.000000 -414.000000, -422.000000 -42.000000 55.000000, -315.000000 599.000000 -183.000000, -298.000000 153.000000 616.000000, 455.000000 228.000000 -378.000000, -517.000000 -127.000000 29.000000, -219.000000 545.000000 -174.000000, 594.000000 219.000000 -444.000000, -384.000000 133.000000 39.000000, -45.000000 94.000000 566.000000, 544.000000 222.000000 -279.000000, -157.000000 71.000000 403.000000, -588.000000 -97.000000 -3.000000, 578.000000 257.000000 -500.000000, -593.000000 -8.000000 -27.000000, -51.000000 275.000000 634.000000, -365.000000 527.000000 -189.000000, -436.000000 121.000000 114.000000, -76.000000 163.000000 485.000000, -284.000000 481.000000 -143.000000, -406.000000 628.000000 -192.000000, -270.000000 148.000000 511.000000, -613.000000 112.000000 -44.000000, -82.000000 155.000000 631.000000, -80.000000 183.000000 647.000000, -329.000000 553.000000 -221.000000, -564.000000 -103.000000 52.000000, -327.000000 411.000000 -170.000000, -229.000000 495.000000 -117.000000, -284.000000 200.000000 493.000000, 353.000000 145.000000 -442.000000, -99.000000 152.000000 484.000000, -309.000000 296.000000 467.000000, -580.000000 34.000000 10.000000, 334.000000 95.000000 -284.000000, -389.000000 119.000000 155.000000, -462.000000 -126.000000 92.000000, -247.000000 156.000000 490.000000, -547.000000 -78.000000 98.000000, -629.000000 -25.000000 -109.000000, -324.000000 623.000000 -212.000000, -226.000000 539.000000 -223.000000, -437.000000 411.000000 -155.000000, 432.000000 263.000000 -495.000000, -433.000000 46.000000 -50.000000, 442.000000 207.000000 -403.000000, -322.000000 624.000000 -258.000000, -131.000000 111.000000 588.000000, -346.000000 430.000000 -177.000000, -423.000000 116.000000 78.000000, -456.000000 -13.000000 -92.000000, -171.000000 122.000000 506.000000, 524.000000 62.000000 -319.000000, 531.000000 117.000000 -496.000000, -567.000000 14.000000 -113.000000, 
-166.999359 122.778305 422.250275, -406.299683 472.715485 -292.446014, -304.960693 512.447083 -85.160149, -411.798950 575.328430 -196.861313, -603.927551 128.415497 142.518417, 472.203583 90.384270 -339.549927, -277.756897 280.824677 651.083191, 573.387146 75.641014 -490.515625, 444.264069 196.447495 -285.950348, -238.003403 459.582062 -283.628357, -208.983078 153.126465 623.563477, -263.907928 244.140091 615.112549, -391.433624 112.988197 110.423302, -492.951965 106.278641 -76.615364, 362.295044 170.346100 -261.211975, 444.676422 78.260139 -441.075012, -83.692223 264.724792 534.997681, -581.607727 93.482681 12.722647, 492.688049 42.795425 -268.842834, -88.716644 190.324554 433.495422, 572.425537 122.968346 -430.859772, -261.120422 396.853455 -256.651367, 542.693848 256.962219 -303.485291, 394.339813 42.564316 -268.164703, -608.710693 72.580338 120.216614, -372.715393 604.105347 -292.649902, 353.808380 241.600128 -328.622894, -347.496643 442.553528 -88.082657, -413.635590 -70.879929 -17.605391, -279.225586 59.676960 445.946686, 519.095459 179.002228 -406.794556, -330.886322 539.350708 -119.500359, -485.866272 23.467735 -9.424114, -197.773422 608.166687 -278.079315, -150.604843 259.932404 478.942535, -401.189972 5.847451 -78.280014, -285.978394 540.616577 -321.476990, -477.629669 79.121544 48.423801, -282.735382 637.368164 -277.571686, 542.873596 32.826935 -435.631378, -197.529190 528.070496 -111.024399, -197.633606 118.972145 566.931885, -453.023499 56.345837 129.697220, 577.827637 107.175835 -298.423126, -267.938324 574.073181 -261.164764, 501.008759 260.801422 -416.683899, -428.630890 -34.120579 82.105125, -303.463562 612.841858 -135.541199, -289.863831 104.219185 620.873169, 450.023712 239.738113 -362.306244, -497.238678 -113.171593 -2.982359, -212.110504 583.271851 -152.765823, 575.716614 220.556427 -427.974091, -397.503235 107.740685 12.728930, -68.720543 65.256004 561.030579, 548.811951 198.406570 -277.138947, -134.292175 46.835701 433.557068, -594.098206 -101.203629 -27.901072, 553.979370 245.315094 -487.895355, -596.895874 -15.341760 -25.248644, -97.438538 265.858063 627.315369, -388.037689 517.550781 -172.138519, -482.510559 119.102875 121.411850, -68.299683 170.115585 509.630219, -270.377197 463.208771 -158.463989, -409.662476 624.916504 -152.042175, -281.570618 109.213264 523.594360, -618.526367 99.195648 -60.742859, -87.291878 142.058990 626.556335, -106.801338 208.043640 636.600952, -328.985840 534.777832 -234.981537, -594.722534 -100.088081 65.188927, -306.596558 399.730804 -159.921875, -218.385681 449.783447 -107.336250, -273.394684 216.484329 481.030060, 359.129333 119.173286 -444.570251, -106.994568 135.798386 485.774658, -277.298767 272.218933 459.353699, -585.671204 26.620962 43.229633, 356.486969 79.344734 -319.045502, -395.743286 99.144615 149.381165, -444.923767 -111.958679 105.713524, -232.609680 163.632004 461.174957, -563.335449 -56.990345 118.781807, -623.556580 -48.486095 -92.808922, -317.946045 628.947083 -207.627731, -215.479004 529.960999 -228.079315, -421.896515 423.548859 -146.512268, 412.907837 242.556900 -480.627197, -422.187622 69.669441 -54.972057, 421.225464 199.764008 -409.124359, -329.337402 627.564453 -288.834473, -138.194931 75.688553 604.440979, -359.879913 433.133636 -203.127243, -416.529846 96.456200 71.403099, -463.716522 -55.647327 -87.063293, -175.239853 94.183929 504.481598, 537.708252 48.207092 -324.377319, 515.547546 122.303375 -489.681732, -558.411377 15.908346 -93.608658, 
-170.164810 126.294662 423.951324, -399.217468 457.598877 -295.723083, -293.976349 514.022766 -87.531914, -412.414642 577.548767 -209.976074, -599.918701 117.942192 128.303406, 465.249176 92.148613 -342.764191, -271.132812 271.232513 650.054138, 568.524536 68.191650 -486.755432, 446.261993 198.503937 -279.365692, -226.704514 456.077728 -291.882629, -206.863297 161.026642 628.624573, -256.903900 238.413696 601.964905, -400.639130 107.409439 108.954895, -498.826630 99.344872 -73.110550, 364.159851 169.214172 -267.384979, 433.836212 60.552238 -446.490173, -88.580200 257.345642 532.791504, -584.419189 96.471306 17.053572, 494.846985 50.370502 -264.508087, -88.271210 202.564682 428.395355, 568.679321 122.667870 -420.315460, -258.541565 400.279633 -262.779999, 542.330505 254.472504 -302.940369, 392.629059 45.445042 -271.087341, -607.205383 58.785217 116.860512, -394.706970 598.419006 -295.703613, 356.967682 238.825714 -331.121460, -354.550385 438.023163 -90.836494, -412.342224 -82.011711 -17.429703, -273.148499 61.549980 444.663605, 515.044128 174.312958 -398.492859, -344.988922 545.750488 -114.010429, -487.589203 14.485214 -7.449477, -199.362671 605.390564 -283.153290, -159.636826 253.810547 476.226685, -410.803375 2.449120 -75.053596, -288.156799 532.633667 -317.385803, -487.001617 78.510452 46.067265, -269.507324 631.275024 -283.830811, 536.420410 33.973530 -432.782501, -204.382034 532.497253 -106.022308, -198.341080 122.015450 564.267395, -462.337830 37.400047 128.105972, 568.280212 109.848938 -293.401215, -265.515320 573.847534 -255.113373, 500.613892 254.283997 -419.165680, -430.806427 -28.703032 86.078224, -299.672211 615.050842 -118.162048, -281.764801 86.555008 625.026672, 449.886993 241.814392 -355.455414, -498.676453 -105.495956 -2.510617, -212.183777 601.227600 -145.769852, 574.754578 222.818756 -416.752930, -408.103302 95.287109 6.540949, -76.112396 59.240868 557.368835, 547.372375 190.374695 -277.056396, -119.692406 49.686867 438.384735, -594.246521 -106.745544 -38.831268, 545.710876 236.636658 -485.721619, -600.723511 -14.686354 -19.353876, -111.304359 266.963623 624.845520, -399.655151 512.513672 -160.343323, -498.972809 107.174614 120.805862, -77.237228 174.839233 523.268677, -266.014069 466.694122 -167.940201, -407.341095 615.916870 -127.179184, -282.471344 101.208092 528.692444, -617.594727 90.035194 -66.276375, -87.113075 135.807495 626.143311, -117.118477 207.438965 627.550354, -328.150940 527.656799 -235.129349, -604.749756 -100.967552 72.938217, -299.691254 398.785858 -153.556366, -212.079056 429.069916 -113.146118, -277.086426 212.467255 488.578796, 356.930908 107.253136 -449.942749, -105.303833 128.884613 483.986145, -270.063873 267.554474 452.649200, -590.361633 18.251976 50.902832, 359.718140 74.400581 -336.552582, -403.725464 87.132164 144.086975, -446.193420 -109.100922 108.582108, -233.595657 167.024719 451.994415, -564.407532 -54.461426 123.473213, -620.617432 -56.404984 -90.220116, -317.709717 620.514038 -206.492706, -209.504166 520.859619 -225.151932, -419.378540 423.575134 -138.115509, 396.566467 235.161301 -475.283875, -420.457642 76.529434 -61.687065, 410.976135 190.774445 -408.612396, -328.527740 622.586670 -296.473602, -146.724213 60.336231 619.029968, -364.665436 426.490540 -217.872131, -414.949249 80.927513 68.070274, -468.086121 -72.529144 -87.409668, -180.039505 76.381287 507.632324, 547.448486 40.156967 -329.988434, 504.494354 131.714996 -483.176056, -553.511841 17.278948 -86.717232, 
-170.619843 126.521538 426.562408, -396.458801 450.040131 -298.218445, -287.452301 510.420227 -94.091805, -410.961334 581.867859 -214.811005, -603.483826 111.984886 119.809067, 461.673981 91.917709 -345.130707, -268.929077 258.173248 649.078003, 563.711914 65.374741 -484.851776, 447.236877 201.826828 -274.528290, -216.889297 454.296265 -296.678375, -209.512711 163.905045 633.276672, -256.880127 235.868774 589.531616, -410.372406 111.357300 105.844208, -503.648163 96.525169 -70.165558, 364.441986 166.040375 -271.640198, 428.566589 50.721378 -449.676544, -90.304939 257.814056 530.499817, -589.671448 95.607094 18.451937, 495.198395 53.229950 -264.326843, -88.127495 212.804398 429.082672, 567.468506 122.229324 -414.482269, -258.757965 403.121033 -265.225952, 543.476379 252.930862 -299.897919, 389.005341 48.105362 -271.300110, -609.484192 46.825062 118.452103, -402.397858 592.210266 -297.776062, 357.581635 238.948608 -330.207397, -354.534119 436.253784 -92.743996, -411.758057 -88.480133 -15.310735, -271.100250 62.693493 441.817566, 510.813446 171.106003 -390.678009, -351.893066 545.523926 -112.024117, -488.042389 7.524499 -4.957171, -197.888351 601.470337 -285.513702, -165.959503 250.558044 475.406433, -417.139557 -0.858214 -71.610184, -291.528381 525.046692 -314.506592, -493.541138 80.135437 42.726318, -262.966370 628.142456 -287.129700, 531.378601 35.429653 -429.466461, -206.653259 532.207092 -105.889992, -194.948669 131.235519 560.558655, -471.954498 25.916218 126.518349, 564.219604 110.141991 -290.635162, -262.472504 572.184082 -246.753967, 494.508606 250.704575 -423.213898, -429.020660 -28.893637 85.817093, -297.280090 614.205322 -110.868271, -278.174927 80.057152 626.474060, 449.563751 242.099060 -352.049957, -503.440735 -101.029495 4.824881, -211.475830 608.447266 -145.299545, 574.034241 225.206665 -407.510193, -413.827393 88.599327 3.521177, -80.767456 58.646107 556.539062, 547.279480 186.905670 -277.340240, -110.123024 52.550320 437.756927, -593.811646 -109.706093 -42.658386, 543.236938 231.414841 -484.166504, -604.905762 -15.590518 -15.621408, -116.511154 267.450592 624.604858, -404.624023 508.230408 -155.704880, -506.331451 100.058655 120.347839, -85.081100 175.359360 530.913391, -265.597351 470.717560 -173.220215, -405.790466 611.566650 -117.671692, -283.743439 96.317085 531.731384, -617.407104 85.448906 -68.998932, -86.647247 130.304962 627.968384, -119.094215 205.664398 623.476379, -329.738464 521.877930 -234.117111, -609.261841 -102.171021 77.867874, -297.710297 401.239838 -150.116302, -210.291183 422.822021 -117.505142, -281.268768 209.614594 498.969330, 356.445526 101.419769 -455.302155, -101.566231 125.874229 479.698364, -268.445312 263.132477 446.707428, -592.431030 11.819739 53.781097, 360.690033 70.749344 -347.401093, -408.683746 76.538239 141.364548, -447.347961 -107.849106 109.532959, -238.825104 167.533600 446.085693, -562.006042 -55.623627 124.142960, -619.021484 -57.332104 -89.090271, -319.099335 616.122742 -202.695160, -205.951080 516.140869 -221.394791, -417.310211 420.889038 -133.221146, 387.052643 232.600525 -471.738556, -420.746582 82.483627 -70.385147, 403.936829 182.171417 -406.363007, -331.767975 616.736511 -298.715546, -150.503143 56.476631 626.301270, -369.199707 422.108124 -222.711014, -415.680542 69.109711 65.078171, -469.959229 -83.496170 -87.208305, -184.296005 64.778458 509.498566, 551.119812 38.201664 -331.544312, 494.586456 136.555389 -478.206177, -549.455750 14.222272 -83.351074, 
-170.739380 126.860390 430.144165, -395.600220 445.946747 -299.927460, -284.919647 507.059998 -98.519081, -409.706024 585.520630 -215.287476, -607.272034 107.916328 115.524033, 458.978546 90.118195 -346.293549, -268.733704 249.671387 646.679077, 559.866516 64.760918 -483.819672, 447.426575 204.785751 -271.542114, -209.371521 452.689911 -298.174652, -213.345230 164.354095 636.238403, -256.337433 237.342834 580.230835, -418.635468 113.524727 103.387917, -508.079895 94.968735 -67.742371, 364.907684 162.106064 -275.159485, 425.783386 45.540436 -452.121277, -91.035378 258.865936 529.578796, -595.105286 93.395943 18.534395, 493.745392 54.135811 -265.107544, -89.143929 220.531082 430.579590, 567.059448 122.715302 -411.861572, -261.150879 405.891296 -266.610596, 544.132019 252.162231 -296.474121, 385.871033 49.992508 -271.894562, -611.398071 36.609367 121.054161, -406.224182 586.628845 -299.791779, 357.876495 240.420319 -327.011383, -352.820587 435.541504 -93.790474, -412.344177 -92.541412 -12.976417, -270.110626 62.834969 439.935242, 507.638489 169.090668 -383.770325, -355.412842 543.710327 -110.646553, -489.003235 2.522489 -2.090698, -196.847473 597.418335 -287.131561, -170.746704 248.667007 475.210449, -420.459564 -3.840550 -69.804184, -293.510315 518.522339 -312.208771, -498.731537 82.682732 39.662128, -260.186523 625.464966 -289.408142, 527.097717 36.832752 -425.443176, -206.551483 532.249390 -106.222519, -191.873199 138.319412 556.166321, -480.741638 17.319876 124.032806, 562.351318 109.196434 -288.652740, -259.609894 570.611816 -238.668839, 486.831146 247.810257 -428.974762, -425.264526 -30.686283 85.382385, -295.471619 612.748657 -107.347275, -276.480804 77.274391 626.860046, 449.076324 241.746613 -350.461853, -507.658020 -98.497543 11.528521, -210.368042 611.522339 -145.711960, 571.366333 227.817245 -400.058990, -417.457245 86.397308 0.826426, -83.770721 58.723175 556.510559, 547.384155 184.320679 -277.710510, -105.089485 53.716419 437.369171, -593.928833 -111.352989 -44.222874, 544.905396 227.700806 -482.783112, -608.570557 -16.763411 -13.306628, -119.937302 267.051697 624.773376, -407.426208 505.193085 -154.854675, -511.462158 96.157486 120.820763, -89.395790 175.018066 535.331360, -266.428711 473.157257 -177.390289, -405.415955 610.247681 -114.225922, -284.091980 92.304344 533.591187, -616.993774 82.742020 -71.137138, -86.336868 125.433685 630.234802, -117.706879 203.944214 622.418579, -333.247375 517.605591 -233.315384, -612.320251 -102.704811 81.772278, -296.958893 403.551453 -148.516525, -209.212006 420.665894 -120.577415, -283.103973 208.328888 506.242706, 356.794006 97.808090 -460.075439, -96.878395 125.485672 474.839569, -269.252197 259.754150 442.858032, -592.482422 7.225366 55.121250, 361.203583 66.906052 -354.591980, -410.881714 65.712173 138.745972, -447.439240 -107.401428 110.958496, -246.409729 166.727280 442.137451, -558.371582 -59.380707 123.894386, -618.184021 -56.163700 -88.207458, -320.178406 613.786621 -199.196640, -203.335815 512.136414 -218.691605, -416.046509 418.638702 -129.814545, 381.680054 231.688538 -469.055542, -421.832642 85.573753 -76.213455, 397.273315 175.329437 -403.489227, -334.638153 613.168396 -297.933960, -152.878830 56.209389 628.888428, -373.340576 420.176910 -223.911545, -416.167999 56.993397 61.805393, -470.539734 -90.471405 -85.878433, -187.105896 58.455502 510.896698, 553.309448 37.827572 -331.130829, 485.976501 138.672638 -474.855469, -545.710815 10.188204 -81.064827, 
-171.284668 127.987396 433.238403, -395.414825 443.250702 -300.942474, -283.560669 504.541748 -101.035072, -409.065186 589.188110 -214.855576, -609.954407 104.139496 113.176079, 457.023895 87.801819 -346.684906, -270.069244 244.828354 644.178833, 557.040222 64.711906 -482.878357, 447.211426 207.053864 -269.657776, -204.988358 450.143219 -297.801392, -216.617126 163.722153 636.323975, -254.283218 241.139206 574.828064, -423.252991 112.318802 102.537186, -511.727478 93.856148 -66.400574, 365.695953 157.989014 -278.144318, 424.620636 42.920013 -453.939026, -91.748810 259.314880 529.679626, -599.687378 91.248062 17.959303, 491.581726 54.583878 -265.726471, -90.718239 226.228882 431.811005, 566.725525 123.776909 -410.360504, -264.362610 407.467682 -267.886322, 544.535706 251.801880 -292.909058, 383.439850 50.808628 -272.620178, -613.028381 27.408310 123.399841, -408.348663 581.697510 -300.900909, 358.212250 242.072693 -322.361786, -350.865814 435.302368 -94.427223, -413.386353 -94.903648 -10.599532, -269.087494 62.019131 439.246887, 504.766510 167.598923 -378.459503, -357.890686 541.959839 -109.427757, -490.112061 -0.973935 0.374435, -196.463089 593.936707 -288.367798, -174.456223 247.309387 474.547882, -422.261108 -6.256486 -68.860809, -294.162262 513.633728 -310.166748, -502.623840 84.443306 37.282269, -259.262146 623.094360 -290.715820, 524.184998 37.800179 -421.789032, -206.409256 532.396790 -106.204460, -190.005478 142.849640 552.574097, -487.546021 10.943091 121.218620, 561.295776 107.682671 -286.695679, -257.621887 569.719604 -232.084564, 479.703705 245.356659 -436.230621, -421.817566 -33.470974 85.744713, -293.947174 611.252075 -105.126160, -275.735992 75.929764 627.008301, 448.918976 241.359344 -349.992096, -511.027283 -97.589302 16.513351, -209.318588 613.111267 -145.971313, 568.056335 229.989960 -394.256744, -419.554138 86.656242 -1.726364, -85.797852 59.082069 556.216736, 547.263794 182.023727 -278.215027, -103.628502 53.421207 437.681213, -594.324707 -112.167572 -45.113266, 548.739319 224.503235 -480.842041, -611.161743 -17.816113 -11.715508, -123.096626 266.671173 625.035828, -409.253418 503.124878 -155.383942, -515.610718 93.499725 121.167801, -91.132660 174.280899 537.580078, -267.713318 474.587585 -180.799393, -405.030701 609.889343 -112.845222, -283.929657 89.779655 534.739807, -616.583923 80.867798 -72.737129, -86.080803 120.667999 632.031921, -114.670044 202.408310 623.285522, -337.705048 514.776306 -232.573410, -615.024963 -102.639366 84.676147, -296.267883 404.803680 -148.212616, -208.446152 419.688202 -122.796059, -284.069183 206.721497 511.032135, 357.180847 95.670036 -463.810669, -92.115479 126.685913 469.477386, -270.488770 258.150269 441.398193, -591.457397 4.158745 55.980194, 361.517517 62.795250 -359.876587, -412.992737 56.644947 136.388428, -446.448425 -107.412094 112.262772, -253.913895 165.200195 440.367493, -554.234802 -65.078590 123.221901, -617.966064 -54.300514 -87.632263, -320.579468 612.639160 -196.407684, -201.458481 508.434540 -216.855850, -415.102631 417.257202 -126.485924, 377.563354 231.107910 -466.890991, -423.272766 86.533745 -79.480415, 390.655273 170.727325 -400.081909, -336.787201 611.148682 -296.498260, -155.520798 56.989105 629.232666, -377.113068 419.006348 -223.539276, -417.054840 47.244320 57.446239, -470.508789 -94.873566 -84.523933, -188.498474 55.968163 512.100708, 554.947815 37.880737 -330.049683, 479.018494 139.774490 -472.549164, -542.460510 6.043787 -79.403488, 
-172.253998 129.612015 435.467682, -395.328400 441.144012 -301.621582, -282.581482 502.719849 -102.596527, -408.706329 592.747864 -214.156616, -611.527222 100.749336 111.684769, 455.515778 85.491028 -346.733856, -272.314178 241.513718 641.928467, 555.277710 64.738091 -481.919220, 446.920410 208.386368 -268.449829, -202.869766 446.721558 -296.387146, -219.008270 163.277267 634.988647, -250.561462 246.532410 570.923462, -425.609436 109.999626 102.609070, -514.620056 92.795731 -65.577156, 366.547729 154.414993 -280.143616, 424.386444 41.497158 -455.437164, -92.693535 259.275543 530.528381, -603.396118 89.630692 17.201220, 488.896912 54.908878 -266.106323, -92.075623 230.582352 432.754089, 566.249207 124.865494 -409.253143, -268.450775 408.337097 -269.399597, 544.807251 251.255615 -289.261749, 381.199493 50.966694 -273.161224, -614.341492 19.128063 125.021461, -409.475922 577.305115 -301.309723, 358.656342 242.959320 -317.507629, -348.679138 434.969055 -95.080063, -414.597168 -96.303490 -8.703676, -267.933533 60.828697 438.991180, 501.674927 166.436310 -374.211121, -360.531921 540.055176 -108.090385, -491.080475 -3.439586 2.261380, -196.432236 591.005005 -289.203613, -177.259644 246.330475 473.018494, -423.045471 -8.477164 -68.425018, -293.658936 510.773407 -308.501251, -505.852020 85.539246 35.543449, -259.245972 621.009888 -291.382538, 522.227844 38.780750 -418.867401, -206.284439 532.451477 -106.193680, -189.022186 146.005737 549.951721, -492.412292 6.101574 118.664818, 560.805542 105.932137 -285.074005, -256.099091 569.456848 -226.886703, 474.237579 243.107635 -443.476654, -419.642578 -36.624306 86.624512, -292.800537 609.978455 -103.793442, -275.672943 74.991943 627.243652, 449.210907 241.119659 -350.603088, -513.810303 -97.747879 20.223221, -208.371048 614.141724 -146.072327, 564.491516 231.969009 -389.725739, -420.933289 87.859703 -3.463892, -87.274765 59.539730 555.443604, 547.064514 179.901901 -278.789276, -104.060677 52.729603 438.426025, -594.768127 -112.455246 -45.764664, 552.724304 221.754883 -478.491302, -612.855286 -18.862671 -10.335318, -126.662125 266.189056 625.012695, -410.430237 502.019958 -156.687378, -518.662659 91.396072 121.500458, -91.673424 173.072952 538.709900, -269.234009 475.272247 -183.672165, -404.690247 609.945862 -111.971321, -283.530762 87.803520 535.547791, -616.192932 79.479393 -73.902588, -86.007942 115.163330 633.444641, -110.575722 200.996765 625.249817, -342.104095 513.106079 -232.044098, -617.482483 -102.416992 86.712006, -295.828522 405.368408 -148.592941, -208.014191 419.068329 -124.319885, -285.259552 203.785172 515.541748, 357.546326 94.019279 -466.607697, -88.536674 128.655304 464.067322, -271.548920 257.503418 441.151642, -590.040466 2.334553 56.231033, 361.908936 59.091133 -363.737122, -415.192444 49.366009 134.396942, -444.532806 -107.782715 113.108017, -260.023163 163.288666 439.709778, -550.525024 -71.699669 122.554932, -617.960510 -52.255150 -87.297279, -320.792694 611.973999 -194.261337, -200.293945 505.192352 -215.866074, -414.423492 416.710785 -123.295387, 373.985138 230.617722 -464.868530, -424.648315 86.206108 -81.311974, 385.050507 167.834152 -397.191193, -338.522217 610.030579 -295.365662, -158.819275 58.046837 628.716919, -380.375763 418.123871 -222.482941, -417.942383 40.072876 52.044533, -470.365082 -97.581787 -83.240601, -189.015472 55.470291 513.037964, 556.145691 37.902164 -328.739075, 473.929474 139.904236 -470.749786, -539.773071 2.235215 -78.117760, 
-173.355804 131.344528 436.897644, -395.229218 439.491211 -302.141510, -281.845062 501.427795 -103.587685, -408.404053 595.834656 -213.585464, -612.799744 98.029465 111.011658, 454.136566 83.403900 -346.762390, -274.837433 239.027191 639.765076, 554.022766 64.718254 -481.047821, 446.880249 209.083023 -267.848938, -201.919479 442.724731 -294.234863, -220.486069 163.006989 633.642761, -245.830063 252.298218 567.577820, -426.580505 107.678757 103.208687, -516.852417 91.968643 -65.446701, 367.477112 151.414047 -281.276367, 424.899353 40.795467 -456.664276, -93.661423 258.837952 531.891174, -606.216553 88.633423 16.243990, 485.907288 55.476189 -266.482269, -93.013145 233.908325 433.666595, 565.701233 125.979866 -407.751251, -273.374146 408.956146 -270.932526, 545.120117 250.698578 -286.421021, 379.205688 50.675343 -273.761780, -614.591187 12.237869 126.043777, -410.208527 573.595642 -301.212250, 359.081879 243.092453 -313.117493, -346.218414 434.276947 -95.750626, -415.730743 -97.155563 -6.940313, -266.841553 59.925034 438.751648, 498.491089 165.279907 -371.470856, -363.286804 538.098145 -106.848755, -491.959381 -5.224542 3.409689, -196.480789 588.571167 -289.814362, -179.279358 245.597900 470.640961, -423.362640 -10.337065 -68.356071, -292.697754 509.091858 -307.068817, -508.490845 86.140717 34.280178, -259.412476 619.582947 -291.583374, 521.102783 39.537075 -416.360168, -206.185440 532.343567 -106.232590, -188.366760 148.610367 548.128296, -495.963959 2.527990 117.092560, 560.406677 103.924782 -283.461456, -254.659546 569.755737 -222.846039, 470.796936 241.460648 -449.218994, -418.778076 -39.533131 87.914177, -291.882843 608.862976 -102.954178, -276.008301 74.189690 627.499084, 449.090790 241.056885 -352.109497, -516.139893 -98.231476 22.463459, -207.506424 614.819214 -145.999527, 561.287903 233.683563 -386.390686, -421.970245 89.221298 -4.383497, -88.291824 60.091019 553.908813, 546.801392 177.973679 -279.501587, -105.216125 52.177670 439.243591, -595.332947 -112.680382 -46.556431, 555.061035 219.609009 -476.463562, -614.196655 -19.816238 -9.211794, -130.642685 265.282684 625.110840, -411.162506 501.393677 -158.711792, -520.728577 89.875351 121.734627, -91.871674 171.603073 539.226807, -271.001038 475.573181 -186.312759, -404.144562 610.097534 -111.388763, -283.045441 85.483299 535.857666, -615.826904 78.434517 -74.883652, -85.962608 109.055878 634.425415, -105.960068 199.503052 627.319763, -346.066162 512.568481 -231.754623, -619.357727 -102.049896 87.717117, -295.300995 405.638397 -149.806198, -207.816971 418.564789 -125.193657, -286.179474 199.981155 521.015381, 357.707581 92.812157 -468.206207, -86.397568 130.712387 459.184967, -272.673859 256.953186 441.795715, -588.351990 1.321193 56.449322, 362.212494 55.979702 -366.849091, -417.075714 43.302666 132.737122, -442.681641 -108.350899 113.667938, -264.410400 161.792175 439.745819, -547.780945 -78.286613 122.147018, -617.943726 -50.134315 -87.012062, -320.771179 611.415222 -192.515823, -199.753235 502.380188 -215.206573, -413.955505 417.095062 -120.380768, 371.051300 230.191483 -463.038757, -425.890686 85.318069 -82.299423, 381.013855 165.907944 -394.616882, -340.178314 609.563354 -294.664917, -162.310608 59.192333 627.798035, -383.176117 417.612915 -221.181870, -418.586334 34.484444 47.128487, -469.885590 -99.416779 -82.362900, -189.107529 55.779079 513.547791, 556.856201 37.848026 -327.168854, 470.038574 139.570084 -469.327972, -537.597351 -0.926334 -77.068359, 
