-130.000000 361.000000 357.000000, 440.000000 478.000000 645.000000, -217.000000 258.000000 325.000000, 457.000000 638.000000 803.000000, 307.000000 451.000000 760.000000, -116.000000 279.000000 513.000000, 392.000000 395.000000 708.000000, 281.000000 582.000000 411.000000, 19.000000 656.000000 525.000000, 28.000000 213.000000 469.000000, -281.000000 377.000000 240.000000, 296.000000 754.000000 525.000000, 41.000000 345.000000 302.000000, 223.000000 621.000000 821.000000, -257.000000 434.000000 222.000000, -278.000000 230.000000 255.000000, -101.000000 428.000000 515.000000, -291.000000 302.000000 383.000000, -224.000000 352.000000 286.000000, 110.000000 687.000000 423.000000, -191.000000 323.000000 183.000000, 57.000000 200.000000 462.000000, 18.000000 440.000000 330.000000, -318.000000 280.000000 180.000000, 75.000000 588.000000 503.000000, 447.000000 572.000000 708.000000, 27.000000 793.000000 380.000000, 150.000000 804.000000 566.000000, 289.000000 519.000000 568.000000, 92.000000 590.000000 550.000000, -410.000000 343.000000 385.000000, 209.000000 591.000000 483.000000, 162.000000 833.000000 404.000000, 283.000000 735.000000 590.000000, -115.000000 469.000000 272.000000, 266.000000 562.000000 551.000000, 241.000000 661.000000 581.000000, 49.000000 381.000000 315.000000, -34.000000 372.000000 451.000000, 177.000000 791.000000 615.000000, 19.000000 201.000000 469.000000, -185.000000 334.000000 244.000000, -296.000000 309.000000 375.000000, 276.000000 430.000000 692.000000, 198.000000 639.000000 625.000000, -378.000000 222.000000 386.000000, 207.000000 717.000000 393.000000, 21.000000 423.000000 292.000000, -168.000000 313.000000 380.000000, 280.000000 519.000000 662.000000, 62.000000 578.000000 465.000000, -436.000000 326.000000 357.000000, 10.000000 305.000000 381.000000, 61.000000 686.000000 418.000000, -426.000000 226.000000 412.000000, 502.000000 370.000000 749.000000, -26.000000 349.000000 358.000000, 502.000000 595.000000 632.000000, -288.000000 299.000000 214.000000, -110.000000 452.000000 389.000000, -264.000000 193.000000 363.000000, -188.000000 270.000000 387.000000, 147.000000 615.000000 621.000000, 434.000000 645.000000 639.000000, -415.000000 226.000000 267.000000, -398.000000 322.000000 427.000000, -428.000000 217.000000 274.000000, 263.000000 389.000000 759.000000, 437.000000 643.000000 626.000000, 212.000000 559.000000 416.000000, 371.000000 545.000000 666.000000, 90.000000 801.000000 500.000000, 175.000000 703.000000 596.000000, -163.000000 310.000000 201.000000, -263.000000 412.000000 293.000000, 98.000000 621.000000 552.000000, -151.000000 422.000000 343.000000, -313.000000 437.000000 229.000000, 81.000000 235.000000 400.000000, 474.000000 413.000000 658.000000, 113.000000 641.000000 421.000000, 297.000000 603.000000 643.000000, 262.000000 633.000000 635.000000, -45.000000 248.000000 475.000000, 32.000000 578.000000 554.000000, 343.000000 392.000000 645.000000, -381.000000 366.000000 294.000000, -170.000000 280.000000 329.000000, 102.000000 675.000000 417.000000, -84.000000 336.000000 346.000000, -89.000000 343.000000 500.000000, -397.000000 200.000000 361.000000, 71.000000 583.000000 609.000000, 190.000000 710.000000 404.000000, -104.000000 404.000000 377.000000, 310.000000 469.000000 703.000000, 284.000000 597.000000 671.000000, 481.000000 560.000000 668.000000, 366.000000 487.000000 551.000000, 259.000000 800.000000 485.000000, 
-142.887772 361.658295 354.703552, 444.155243 479.523895 632.039978, -210.395508 237.878815 310.269775, 429.071075 602.569397 791.208618, 319.167816 474.457611 782.630554, -137.249268 264.291534 504.127991, 398.691925 411.943787 734.118591, 272.801483 610.857971 419.231018, 42.803162 688.290527 546.921143, 41.352898 258.265930 495.164825, -290.793457 368.061768 232.879257, 271.201782 737.298767 513.505493, 35.561745 305.145172 295.678589, 269.577850 594.719177 789.084229, -230.720673 417.786926 210.946930, -268.776398 209.688721 242.822906, -108.343857 432.531891 504.935760, -280.303223 299.879486 411.447968, -222.246582 352.182678 297.349609, 120.286552 709.404724 443.255920, -206.498672 330.231018 187.277832, 71.124542 224.331390 481.451569, 24.141579 445.034821 363.375916, -350.314636 275.189453 191.337234, 86.829842 590.191650 498.607727, 439.026886 557.215698 742.493591, 52.998600 789.451843 405.381866, 124.351654 791.595093 572.558350, 279.510529 490.225098 576.809692, 110.781471 578.377563 549.939331, -392.032715 384.877716 390.565338, 206.741074 610.571533 487.980469, 163.382858 805.474426 412.819733, 267.905670 752.900513 601.561157, -110.194145 445.402344 287.128784, 266.531006 580.747803 557.440735, 246.353958 657.974121 558.702332, 60.567009 385.353851 339.032257, 8.479112 388.425018 472.156708, 178.662277 789.678284 618.487976, -3.414566 207.705887 458.737640, -182.536011 339.766235 251.819244, -301.524750 342.300598 371.422028, 260.418579 421.395172 669.794617, 201.417130 628.748230 618.115967, -355.934570 224.641953 394.935181, 244.745056 722.736023 402.570282, 10.189910 427.079285 286.284332, -175.731140 331.942261 402.777802, 267.483215 517.136658 666.078369, 60.173656 563.136658 443.502106, -419.964386 310.797791 340.537323, 10.339543 283.957001 375.505798, 50.039639 690.568970 423.011566, -418.415955 222.728012 417.848297, 471.460419 416.472107 775.194946, -24.321409 356.535767 354.624115, 480.925751 583.865723 597.136597, -287.509125 301.990997 223.088364, -115.059410 451.062225 408.606506, -259.604095 192.356247 374.059082, -179.425049 244.980011 407.815369, 144.467026 611.596069 613.590515, 415.510712 627.160767 662.923096, -395.453430 232.778381 241.867798, -380.302551 334.616699 428.826691, -422.516479 194.491470 275.972687, 267.000519 396.288635 770.089905, 420.064514 615.257751 585.496460, 195.867035 583.355103 406.733673, 370.660187 548.352173 673.248474, 78.132133 784.708313 508.375885, 154.952576 709.159912 586.428528, -179.441559 251.674316 205.202148, -271.444885 410.971436 326.447144, 106.119560 649.558838 550.012207, -174.828171 419.830139 350.364105, -351.914276 414.912292 213.719147, 58.640324 238.721176 369.726440, 467.105652 408.800323 633.481140, 120.890800 622.168640 418.196838, 315.149261 602.297302 623.814392, 259.068176 629.312988 628.869629, -48.751450 248.905029 467.431854, 39.257042 549.673157 548.296936, 333.772278 398.988403 612.959229, -387.278107 370.833130 278.471375, -140.830887 257.072479 314.158539, 98.964890 670.635620 402.491516, -77.031792 309.385437 327.749298, -97.472702 345.113861 497.760071, -389.643585 194.714249 345.742401, 62.795952 606.197205 620.058716, 185.785233 705.773071 430.959747, -99.817108 401.395844 387.799774, 322.598389 481.231567 705.222412, 286.620697 598.492676 710.403076, 474.506012 547.287598 663.504150, 381.194489 481.321686 567.146484, 247.345764 793.507507 473.105408, 
-144.901917 355.470062 345.195892, 446.324066 479.792969 629.101135, -210.555023 232.244080 308.939178, 423.969269 602.880615 786.329712, 319.694519 482.835327 785.567078, -141.014572 258.262024 503.820129, 393.566010 413.363708 734.496155, 269.254913 614.694946 424.134064, 47.898750 699.592163 560.317688, 38.347878 280.415710 501.469604, -295.020569 369.444946 235.024689, 259.059235 731.230835 511.442780, 31.245077 289.128082 294.676361, 277.005798 586.428711 785.488464, -223.056076 412.697510 215.860672, -275.213104 202.181458 239.296173, -115.487312 433.001251 503.683411, -275.838409 294.895325 411.402161, -223.485291 346.949829 304.146912, 120.689430 716.368958 454.464294, -210.437622 331.773163 193.649643, 66.385353 224.651810 478.555725, 24.367111 446.401001 378.849091, -363.089020 281.303009 197.248184, 84.873970 600.650940 493.115936, 442.347961 543.058533 751.299561, 60.518963 789.566956 413.176422, 104.996925 791.961487 584.445129, 274.671387 478.659851 579.281738, 122.522430 580.668701 551.538818, -386.792542 400.820038 390.382446, 203.603561 612.699707 491.376801, 163.874878 798.202454 417.983368, 261.749939 763.223328 601.980713, -107.559914 436.003021 297.845551, 266.444916 580.259094 558.804382, 248.033905 661.013062 552.255310, 61.644764 379.264252 346.780273, 21.055395 396.535645 481.314911, 186.091095 792.028442 611.742188, -5.364425 216.346207 450.207794, -178.857025 340.926453 260.924530, -301.294800 347.559906 370.382507, 261.187775 415.437042 664.144348, 202.614746 624.739380 613.367676, -343.484375 225.504410 396.693756, 254.324799 727.286621 404.986572, 8.609698 428.469727 291.203400, -180.063095 338.507996 412.331268, 261.240601 520.055969 669.825806, 54.888371 577.292786 427.806152, -405.684998 302.551178 335.006287, 4.249570 280.518738 381.773651, 45.856472 687.121521 428.371490, -414.003448 221.438263 416.609833, 465.284454 429.542175 773.371094, -26.306376 360.694489 360.244354, 475.023560 576.577576 588.322510, -288.171661 295.512878 233.039398, -120.581612 449.413544 417.877563, -261.669342 195.037720 376.086121, -173.491013 236.555954 409.133270, 144.297577 607.154602 613.052917, 418.752472 620.613525 675.145691, -389.513641 231.123917 233.746719, -380.936554 327.929871 423.542175, -410.253113 191.299881 271.661346, 272.358063 405.532166 770.890442, 408.060974 604.452332 579.571289, 193.589310 591.117004 407.248413, 371.310913 545.766174 674.312317, 73.459297 786.259766 509.125183, 152.405518 710.947815 587.353882, -192.273453 230.787750 208.540390, -279.008453 411.157532 335.847504, 112.072052 655.473694 543.787720, -183.085907 421.034424 356.820740, -367.954193 405.453552 209.445938, 51.469231 233.631165 357.258545, 460.433716 405.129272 621.313538, 122.354591 615.034119 418.365784, 321.736298 596.725708 616.674255, 259.450836 627.380981 630.699219, -57.884052 252.773270 464.839355, 41.949718 541.329163 541.575989, 334.667480 401.021393 604.769348, -391.504639 370.507996 274.664612, -129.187637 247.561249 316.353851, 98.702995 670.634644 395.638672, -72.851471 298.459106 323.782837, -98.507896 344.742493 496.334167, -380.096558 199.607941 337.890289, 59.968536 615.529541 618.199646, 187.983887 702.889160 436.839539, -88.549713 396.625732 393.860748, 328.567902 477.753571 703.194885, 291.178894 599.286926 715.744202, 471.713501 546.884094 671.526672, 384.593140 483.329742 573.194885, 242.540665 799.641052 474.301086, 
-146.986526 347.860260 342.429352, 449.820099 478.533356 629.537170, -208.981720 229.879013 309.112427, 422.251526 605.019470 782.320251, 320.529541 488.514984 785.547729, -142.823975 255.737915 504.953735, 390.834595 410.686951 733.509583, 268.190002 615.478210 426.254700, 50.475437 704.535706 568.371582, 34.033329 292.797668 501.781372, -297.943512 374.773865 235.048843, 252.358215 729.294556 510.189636, 28.956657 283.880920 294.860199, 277.744843 583.977234 785.094666, -219.747421 411.392212 220.182144, -282.785980 198.977386 237.470673, -118.332748 432.277191 505.052032, -271.508026 291.385193 409.103699, -227.555786 341.107056 309.841522, 121.637985 720.516785 463.752869, -212.127380 328.129639 197.905518, 61.115101 228.362900 479.447205, 24.833151 446.270020 389.228516, -372.209991 291.100342 201.169418, 79.444565 605.986572 492.484344, 444.178467 532.792236 759.486023, 63.134373 788.697021 414.779144, 91.136787 792.257874 595.104492, 271.894287 471.425842 580.505493, 128.961746 581.787903 549.917053, -385.035400 403.768341 390.413727, 201.209396 611.538757 493.197906, 164.141693 794.865295 419.157745, 261.345398 766.534912 601.091248, -105.940887 433.175964 302.829926, 265.728088 578.156738 559.406372, 250.732971 662.805908 550.854309, 60.970367 372.276489 349.989349, 24.157032 403.313965 486.293793, 187.635941 793.630676 601.969788, -8.317933 221.414093 447.197479, -175.984344 338.913513 268.195587, -301.426300 349.614044 373.005463, 263.031677 411.564209 661.927124, 203.374817 622.821167 609.487549, -337.028168 224.220917 399.862122, 257.895569 733.663574 405.264832, 11.443365 429.162292 295.379761, -181.669678 342.145905 418.255371, 259.382050 521.040222 674.232422, 52.948994 587.584229 418.984558, -398.385254 298.965607 329.962341, 3.728692 283.390961 389.397919, 45.242905 687.308228 434.325378, -411.182312 218.032364 413.440033, 463.518555 430.040436 770.180603, -25.727879 361.351562 363.164276, 472.543518 574.923645 585.865845, -289.626526 289.805786 240.748093, -125.528961 447.306244 422.238220, -261.914581 196.175507 376.947876, -171.497040 234.256042 408.194916, 141.803558 605.464844 615.864502, 423.281097 618.274536 680.569885, -387.848022 226.107971 225.599228, -383.420013 324.681366 419.565979, -405.115723 190.499130 268.055756, 273.882355 410.277802 771.005249, 401.662231 600.998047 580.090637, 194.468857 595.296448 406.852844, 371.760223 543.738220 676.597168, 74.537201 788.327515 507.940735, 153.884842 712.720825 589.885559, -197.842224 221.638611 210.699951, -283.812744 411.599091 340.509766, 116.095970 659.582642 538.561768, -186.713150 420.935486 360.107300, -377.421875 401.200928 207.543915, 47.381245 231.057678 351.073090, 456.981201 403.704712 615.625610, 125.612900 610.124939 419.476837, 324.558105 592.667969 613.821472, 261.164612 627.734192 632.486511, -63.737144 254.877228 465.502167, 42.444916 542.058655 539.593262, 337.280518 401.613312 600.895630, -393.461243 372.474731 277.145691, -122.079208 241.727646 318.748962, 101.920876 675.666931 394.496613, -69.601738 294.610718 321.385132, -97.061050 344.703857 497.321991, -373.127869 203.040298 333.708344, 59.199718 617.820068 614.544434, 189.856644 699.579041 436.207977, -81.064262 394.456573 399.998688, 332.344849 473.955658 698.830811, 294.777985 601.961853 716.992065, 470.809601 547.493225 676.264893, 383.193420 484.982910 576.265869, 240.693283 802.513977 476.956482, 
-148.308426 340.840240 344.274628, 452.870605 477.207672 630.941040, -206.354874 227.962830 308.990875, 421.952393 605.686096 780.385620, 322.094818 492.144287 784.490723, -144.360519 254.873383 505.680908, 388.909485 408.329559 733.474426, 268.219757 616.088379 427.530334, 52.625351 706.402283 573.006653, 31.301924 302.164490 501.074188, -299.871277 379.509705 233.831650, 248.386948 728.472778 508.825745, 28.282042 283.110199 295.046112, 276.577972 583.460754 785.134277, -216.094223 410.090729 224.200790, -287.463135 197.586899 236.068649, -119.684013 431.584381 506.617371, -268.449921 288.521637 406.911407, -233.121704 336.635803 313.791931, 124.239540 723.835449 472.208313, -214.281036 323.756866 200.293411, 57.005844 231.061081 482.902405, 25.664476 445.297211 395.629822, -378.876160 298.259247 206.744324, 73.591713 608.912476 493.551971, 444.412445 526.302063 765.520264, 63.993843 788.355957 414.706848, 81.873665 791.615356 602.594604, 269.864044 466.267090 581.296875, 132.890747 583.004272 547.419800, -385.445374 403.997314 391.449310, 200.288681 610.244995 494.029877, 164.545135 793.304260 418.706665, 262.034210 767.739929 601.264160, -104.282295 431.723480 305.999634, 265.197327 575.961304 560.393921, 253.610901 663.170532 550.663025, 60.354008 367.325897 352.107605, 24.984587 409.031525 490.115936, 185.483551 795.136719 593.800903, -12.152065 223.357635 443.928986, -174.212692 336.499146 273.104309, -301.945618 351.933044 378.565002, 264.655151 409.290680 661.558472, 204.189911 620.767456 606.679138, -333.771515 222.519653 403.372284, 259.727325 740.203491 405.836060, 15.032277 429.781219 298.433960, -181.760376 344.676910 422.959442, 259.132172 521.253784 678.206482, 52.811596 592.526611 414.200653, -394.580872 296.607971 325.607941, 5.768329 287.831482 395.544861, 45.917374 689.677734 439.017548, -409.948822 215.441269 410.420349, 463.095520 426.856323 767.600220, -25.239983 361.880890 363.327881, 470.897949 575.430115 585.307251, -291.549042 285.907532 245.759888, -130.440811 445.681091 424.592285, -260.790710 195.964874 377.148468, -170.992691 234.010056 407.512604, 138.839493 605.198120 618.037903, 427.183685 616.988342 682.100220, -387.283691 220.311554 216.952713, -385.772644 322.195984 417.291992, -404.006439 192.196671 268.732697, 273.981659 412.985870 771.521851, 398.085571 600.015869 581.200745, 196.753265 597.522339 406.002441, 372.383209 542.776306 679.706604, 77.613144 790.473022 508.620239, 155.318298 713.350403 593.808289, -200.927139 216.763550 211.817322, -286.762848 411.564758 343.253784, 119.800003 662.770691 535.453735, -188.285034 419.767792 360.492889, -383.782776 399.430786 206.941025, 44.173058 229.653244 348.047638, 455.324982 403.160278 611.651489, 127.401199 605.846802 421.583618, 325.507385 589.621277 613.009094, 262.205719 628.227966 633.600037, -67.729652 255.296997 467.093262, 44.571049 550.150085 541.105591, 340.213440 401.858734 598.330383, -393.655090 376.763153 282.212708, -115.191162 237.386856 321.039459, 105.323044 681.280945 395.819489, -66.622383 293.952179 319.596588, -95.519089 344.665771 498.853180, -367.872711 205.156357 330.737885, 58.675339 617.640320 611.441650, 191.748077 696.439575 433.278137, -76.161308 393.839874 405.650848, 335.411926 470.040619 694.365051, 298.205688 604.298523 717.689880, 470.079315 547.372864 680.173950, 381.528748 486.959229 578.230042, 240.431686 803.929993 479.200317, 
-148.994583 334.691833 348.186066, 454.874969 476.188202 632.311951, -203.487991 226.289948 308.296844, 422.203552 605.425720 779.500671, 324.148071 494.744110 783.309814, -145.907730 254.849060 505.962646, 387.084991 406.916687 734.355774, 268.773865 616.894836 428.309509, 54.560246 706.739441 575.683594, 30.260927 309.652649 500.281403, -300.990753 382.974030 231.952423, 245.904251 727.504761 507.654449, 29.043783 284.323486 295.290955, 274.739197 583.515320 785.055542, -212.785110 408.906067 227.809921, -289.926422 197.060471 234.737747, -120.536674 431.424744 507.811707, -266.125793 286.125397 404.620789, -238.171295 333.684967 315.844025, 128.232101 727.179138 478.608368, -216.459976 320.291504 201.952118, 52.671612 232.768173 487.102844, 26.786865 443.739655 399.437317, -383.304871 301.780548 211.195831, 69.024460 611.684570 494.097321, 444.772919 521.571167 769.578918, 64.145920 788.468018 415.135010, 76.945763 791.130493 606.116089, 268.275635 462.023224 581.910583, 135.824921 584.191162 544.727234, -386.330994 403.580048 393.444977, 200.890182 609.666321 494.212006, 164.840775 792.550842 418.154083, 261.902069 768.721802 601.753174, -102.121231 430.719788 308.386566, 264.938568 573.759094 561.485840, 256.458984 662.708313 550.951660, 60.093586 364.013245 353.702423, 25.166115 414.410217 493.488434, 182.334976 796.077332 588.980896, -15.720369 224.972000 437.973206, -172.889938 334.444733 276.703949, -301.697815 355.331451 386.336914, 265.860992 407.915009 661.964600, 204.686722 618.292297 604.951233, -331.823883 221.020721 406.243317, 260.688660 745.901489 406.385895, 18.479610 430.370056 300.407593, -181.258759 346.486237 426.752167, 259.522339 521.081970 681.083923, 52.979797 595.832764 411.473175, -392.211517 295.048218 322.547150, 9.231361 292.709076 400.743988, 47.040783 692.487366 442.848724, -409.563263 213.248444 406.963440, 463.013916 423.418427 765.352722, -25.561384 362.837616 360.967926, 469.598053 575.830078 585.197449, -293.770325 283.872375 248.499313, -135.115463 444.068573 425.610443, -259.125916 195.650101 376.770538, -170.663208 234.238602 407.374115, 136.390656 605.580139 618.861206, 430.477997 616.588867 681.971924, -386.385376 215.574905 209.699982, -388.058472 319.573761 414.991852, -404.425751 196.545135 271.664490, 273.488739 415.028900 772.046082, 395.708496 600.174622 582.306824, 198.873215 598.573669 405.224060, 373.236877 542.472107 683.247803, 78.821404 792.249084 510.114899, 157.083786 713.311951 598.560242, -202.690826 214.143524 212.273651, -288.779327 411.204193 343.776215, 123.355217 664.929932 533.339844, -188.684540 418.175323 358.931519, -388.300812 398.721313 207.159042, 41.641788 228.806030 346.314789, 454.518066 403.091919 609.017334, 127.967270 602.393860 423.948608, 325.502838 586.940613 613.309753, 262.431000 628.656982 634.715393, -69.882874 255.053787 469.597595, 48.049492 565.780334 544.175598, 342.887482 402.102142 596.715881, -392.766174 381.321594 287.685913, -107.794899 234.699524 323.155609, 107.528809 685.267334 397.623901, -64.487083 295.490784 318.066986, -93.790459 344.615753 500.356628, -361.883911 206.274231 328.770355, 58.239548 617.262085 610.254395, 193.711533 693.848145 429.917480, -72.639809 394.370575 410.920013, 337.781647 466.712830 690.338867, 301.487183 605.863403 718.219177, 469.396362 546.474731 683.744263, 380.366272 488.720276 579.471924, 240.802567 804.574585 481.432495, 
-149.360733 329.291351 352.907684, 456.023407 475.302948 633.643494, -200.719940 225.143784 307.665649, 422.873444 604.857056 779.235413, 326.782135 496.934937 782.349304, -147.515350 255.472794 506.086853, 385.043671 406.148132 736.269958, 269.679108 617.936279 428.894775, 56.081020 706.739990 577.647339, 30.200066 316.267517 499.607391, -301.482666 384.911682 229.778748, 244.488800 726.126404 506.664734, 30.480349 286.253052 295.636230, 272.599762 583.490173 784.642578, -210.572861 407.761810 230.520065, -290.930328 197.118164 233.687836, -121.200523 431.434723 508.684021, -264.894867 284.389435 402.645081, -243.143921 331.145813 316.854187, 131.990265 730.763977 483.421967, -218.129440 317.563568 203.135818, 48.613651 234.166702 490.347595, 27.993351 441.787781 401.830200, -386.027924 303.301514 214.124100, 66.537674 614.274658 492.983276, 445.285706 517.712158 772.249084, 64.167046 788.813110 415.808136, 74.559242 790.807556 607.879150, 267.114990 458.057831 582.279114, 137.927155 585.342896 541.680176, -387.478912 403.093903 395.651062, 202.547989 609.518921 494.064606, 165.034515 792.296570 417.799469, 261.144562 769.734131 602.063599, -99.879219 430.215820 310.232697, 265.004089 571.503906 562.656128, 258.703522 662.028687 551.522949, 60.035919 362.132446 355.132874, 25.346210 419.335968 496.282745, 179.224060 796.429688 586.016785, -19.629200 226.726913 429.468231, -171.630295 332.719025 279.658203, -300.216492 360.389160 395.547211, 266.557831 406.884857 662.839478, 205.483047 615.513428 603.945618, -330.852295 219.854401 408.715820, 261.100800 751.221436 406.966187, 21.812906 430.828156 301.892517, -180.473923 347.970337 430.075653, 260.051788 520.559692 683.353088, 53.069534 598.852051 409.788666, -390.107056 294.770111 321.130066, 12.898826 297.067291 404.665955, 48.025383 695.459167 445.943970, -409.326111 211.116821 403.512543, 463.194366 420.417816 763.030273, -26.983789 363.966431 357.271179, 468.863617 575.493713 585.246216, -295.832031 282.750763 249.363556, -139.814468 442.404968 425.753204, -257.081726 195.153107 376.385162, -170.365265 234.370926 407.707489, 134.498413 605.902588 618.689270, 433.375977 616.332642 681.476135, -385.514343 212.107132 204.971756, -389.943817 316.713165 412.690033, -405.097015 201.258621 274.390717, 272.874176 416.979065 772.480103, 393.967773 601.031494 583.148926, 200.697098 599.000305 404.239441, 374.029480 542.068176 686.127747, 78.389145 793.564819 511.665314, 159.017166 712.744568 602.829041, -203.518402 212.289566 212.422699, -290.268738 409.848480 340.994751, 126.368568 666.251404 531.869385, -188.452438 416.555145 356.105804, -391.255890 398.117798 208.110611, 40.450180 228.650925 344.967255, 454.149475 403.327087 607.023376, 128.363190 600.164429 425.870636, 325.078949 584.601807 614.370300, 262.523743 628.864380 635.760864, -70.478416 254.610886 473.414032, 50.505806 578.746887 547.239441, 345.229492 402.100769 595.763123, -391.599762 384.395691 292.498383, -101.194443 233.264236 324.627808, 108.785965 687.800293 399.604675, -63.266579 298.277313 316.811615, -92.319534 344.468292 501.500397, -354.049988 207.094376 327.478577, 58.127789 617.797791 611.185181, 195.515030 691.901306 426.839386, -69.538437 396.119965 415.964966, 340.211853 463.827881 686.537354, 305.314453 607.029053 718.896545, 468.677063 544.811523 686.948608, 379.594360 490.405640 580.235596, 241.246796 804.704712 484.071564, 
-149.510696 324.785278 357.566650, 456.669800 474.513184 634.627380, -198.607162 224.552536 307.145782, 423.864471 604.280640 779.350891, 329.309814 498.640198 781.753540, -148.677536 256.177185 505.897675, 383.323914 405.675140 738.704651, 270.571167 618.903992 429.145630, 57.523239 706.809814 578.995361, 30.820679 321.915314 499.201996, -301.896271 385.829498 227.443726, 243.874847 724.412537 505.921356, 32.032871 288.757812 296.240173, 270.906555 583.418945 784.134216, -208.866211 406.621674 232.138489, -291.107300 197.252319 232.604630, -121.658920 431.474243 509.247131, -264.683655 283.448273 401.217499, -247.670197 328.783386 317.386200, 135.501617 734.471680 487.049408, -219.108658 315.388153 203.892212, 45.230976 235.249008 492.470459, 29.534256 439.833313 403.835449, -387.595978 303.824158 215.497284, 65.103828 615.644226 491.010590, 445.977356 514.356262 774.116028, 64.315125 789.224976 416.326172, 73.350601 790.639526 608.802246, 266.573914 454.544586 582.597595, 139.359085 586.012573 538.981934, -389.164368 402.452515 397.125885, 204.823563 609.239258 493.800934, 165.088867 792.285339 417.925049, 260.326324 770.651794 602.093201, -97.851219 430.249634 311.717621, 265.415466 569.405518 563.591553, 260.763031 660.888367 552.688171, 59.855534 361.419159 356.172943, 25.143528 422.794983 498.266388, 176.516983 796.549255 584.465088, -23.778278 228.958145 421.494568, -170.666321 331.482819 282.222595, -297.572845 366.978210 403.755157, 267.184296 406.324799 664.243530, 206.157516 612.892944 603.445740, -330.358856 218.562668 410.905121, 261.295013 756.044678 407.609985, 24.411568 431.501495 302.947540, -179.390961 348.750824 432.750488, 260.728851 519.688049 685.225830, 53.217609 601.166016 408.784180, -388.216553 295.622223 320.903961, 16.132046 300.342651 407.981659, 49.035725 698.173950 448.636108, -409.135590 209.915909 400.377808, 463.429016 418.138947 761.040405, -28.763988 365.070679 353.945648, 468.306702 574.904114 585.358276, -297.524323 282.249725 248.636581, -144.328506 440.686371 425.373383, -254.920837 194.799026 376.440125, -169.745178 233.955933 408.285767, 133.133423 605.952698 617.993103, 435.988647 615.910339 680.873657, -385.082794 209.892227 203.161880, -390.645111 314.469696 410.829620, -405.695953 204.494263 276.990143, 272.294373 418.652527 772.954163, 392.510712 602.135925 584.006836, 202.052658 598.750732 403.658783, 374.844299 541.691284 688.451843, 77.209618 794.211487 512.755981, 161.006088 711.856323 605.736084, -203.969803 211.206863 212.485931, -292.053314 407.493317 336.123627, 129.163513 667.176941 530.713501, -187.786270 415.040436 352.648651, -393.290009 397.637054 209.287033, 40.355637 228.917938 343.424805, 453.969788 403.660248 605.506897, 128.598862 598.990967 426.896759, 324.409088 582.154053 616.073853, 262.518311 628.986084 636.971008, -69.692665 254.203903 477.650146, 52.860001 585.164429 549.812866, 347.240997 402.240051 594.983093, -390.906311 386.200439 295.848328, -96.377411 233.119125 324.709351, 109.694969 689.705200 401.526276, -62.490612 301.036774 315.626617, -90.969200 344.478546 502.108063, -345.907562 207.858490 326.346985, 57.960270 618.493408 613.410645, 197.439636 690.746948 424.333862, -66.835091 399.041626 419.930664, 342.826721 461.311584 683.272949, 308.942139 607.846191 719.895935, 468.212494 542.989746 689.868774, 379.307159 491.999634 580.577209, 241.516357 804.444946 487.097504, 
